Alg,Set_Num,Rep_num,Fitness,Seconds,tokeep,samples
mimic,2,3270,72.0,0.0179390999999,0.5,40
mimic,2,3280,72.0,0.0191003,0.5,40
mimic,2,3290,72.0,0.0166765000001,0.5,40
mimic,2,3300,72.0,0.0191219000001,0.5,40
mimic,2,3310,72.0,0.0171258999999,0.5,40
mimic,2,3320,72.0,0.0173108000001,0.5,40
mimic,2,3330,72.0,0.0174238000002,0.5,40
mimic,2,3340,72.0,0.0182869,0.5,40
mimic,2,3350,72.0,0.0184695999999,0.5,40
mimic,2,3360,72.0,0.0181393,0.5,40
mimic,2,3370,72.0,0.0170899,0.5,40
mimic,2,3380,72.0,0.0168148,0.5,40
mimic,2,3390,72.0,0.0207236000001,0.5,40
mimic,2,3400,72.0,0.0175133999999,0.5,40
mimic,2,3410,72.0,0.0178907,0.5,40
mimic,2,3420,72.0,0.0171785,0.5,40
mimic,2,3430,72.0,0.0178959,0.5,40
mimic,2,3440,72.0,0.0186532,0.5,40
mimic,2,3450,72.0,0.0179281999999,0.5,40
mimic,2,3460,72.0,0.0187240999999,0.5,40
mimic,2,3470,72.0,0.0185491999998,0.5,40
mimic,2,3480,72.0,0.0193096,0.5,40
mimic,2,3490,72.0,0.0184558000001,0.5,40
mimic,3,0,56.0,0.0279885999998,0.5,40
mimic,3,10,58.0,0.0221647999999,0.5,40
mimic,3,20,54.0,0.0207840999999,0.5,40
mimic,3,30,52.0,0.0208540000001,0.5,40
mimic,3,40,54.0,0.0245600999999,0.5,40
mimic,3,50,54.0,0.0199698000001,0.5,40
mimic,3,60,54.0,0.0185291,0.5,40
mimic,3,70,54.0,0.0206880000001,0.5,40
mimic,3,80,58.0,0.0194746,0.5,40
mimic,3,90,56.0,0.0188791999999,0.5,40
mimic,3,100,56.0,0.0204132000001,0.5,40
mimic,3,110,60.0,0.0196601999999,0.5,40
mimic,3,120,58.0,0.0192084999999,0.5,40
mimic,3,130,56.0,0.0199617999999,0.5,40
mimic,3,140,56.0,0.018229,0.5,40
mimic,3,150,58.0,0.0203734000002,0.5,40
mimic,3,160,62.0,0.0228167999999,0.5,40
mimic,3,170,64.0,0.0209070000001,0.5,40
mimic,3,180,64.0,0.0187562000001,0.5,40
mimic,3,190,62.0,0.0188174,0.5,40
mimic,3,200,62.0,0.0182617,0.5,40
mimic,3,210,64.0,0.0174076999999,0.5,40
mimic,3,220,64.0,0.0186925,0.5,40
mimic,3,230,66.0,0.0196647,0.5,40
mimic,3,240,64.0,0.0199365999999,0.5,40
mimic,3,250,64.0,0.0202541000001,0.5,40
mimic,3,260,66.0,0.0198729000001,0.5,40
mimic,3,270,64.0,0.0184698,0.5,40
mimic,3,280,66.0,0.0185632,0.5,40
mimic,3,290,66.0,0.0183198,0.5,40
mimic,3,300,64.0,0.0182884000001,0.5,40
mimic,3,310,64.0,0.0198171,0.5,40
mimic,3,320,64.0,0.0175553000001,0.5,40
mimic,3,330,66.0,0.0187075000001,0.5,40
mimic,3,340,66.0,0.0191158999999,0.5,40
mimic,3,350,66.0,0.0194068000001,0.5,40
mimic,3,360,66.0,0.017914,0.5,40
mimic,3,370,66.0,0.0200731999998,0.5,40
mimic,3,380,66.0,0.0182639,0.5,40
mimic,3,390,68.0,0.0192078999999,0.5,40
mimic,3,400,66.0,0.0169472,0.5,40
mimic,3,410,66.0,0.0185934000001,0.5,40
mimic,3,420,68.0,0.0181315,0.5,40
mimic,3,430,68.0,0.0182063,0.5,40
mimic,3,440,68.0,0.0185288,0.5,40
mimic,3,450,68.0,0.0175660999998,0.5,40
mimic,3,460,70.0,0.0181705,0.5,40
mimic,3,470,70.0,0.0189017999999,0.5,40
mimic,3,480,68.0,0.0198547999998,0.5,40
mimic,3,490,68.0,0.0177399000002,0.5,40
mimic,3,500,68.0,0.0192569999999,0.5,40
mimic,3,510,70.0,0.0179105,0.5,40
mimic,3,520,70.0,0.0186259,0.5,40
mimic,3,530,70.0,0.0171524,0.5,40
mimic,3,540,68.0,0.0189373999999,0.5,40
mimic,3,550,70.0,0.018051,0.5,40
mimic,3,560,70.0,0.0186765999999,0.5,40
mimic,3,570,68.0,0.0186381999999,0.5,40
mimic,3,580,70.0,0.0183099000001,0.5,40
mimic,3,590,68.0,0.0190213999999,0.5,40
mimic,3,600,68.0,0.0196189999999,0.5,40
mimic,3,610,68.0,0.0196331999998,0.5,40
mimic,3,620,68.0,0.0199359000001,0.5,40
mimic,3,630,68.0,0.0180699,0.5,40
mimic,3,640,68.0,0.0182775000001,0.5,40
mimic,3,650,68.0,0.0181479999999,0.5,40
mimic,3,660,68.0,0.0181316999999,0.5,40
mimic,3,670,68.0,0.0177927,0.5,40
mimic,3,680,70.0,0.0179773,0.5,40
mimic,3,690,68.0,0.0190084999999,0.5,40
mimic,3,700,68.0,0.0179661,0.5,40
mimic,3,710,68.0,0.0182738999999,0.5,40
mimic,3,720,68.0,0.0198134,0.5,40
mimic,3,730,68.0,0.0201612999999,0.5,40
mimic,3,740,68.0,0.0189013000002,0.5,40
mimic,3,750,68.0,0.0182164999999,0.5,40
mimic,3,760,70.0,0.0206555,0.5,40
mimic,3,770,70.0,0.0214051,0.5,40
mimic,3,780,72.0,0.0208198,0.5,40
mimic,3,790,72.0,0.0187793999999,0.5,40
mimic,3,800,72.0,0.0184877000002,0.5,40
mimic,3,810,72.0,0.018131,0.5,40
mimic,3,820,72.0,0.0171699,0.5,40
mimic,3,830,72.0,0.0198545000001,0.5,40
mimic,3,840,72.0,0.0177093,0.5,40
mimic,3,850,74.0,0.0179905,0.5,40
mimic,3,860,72.0,0.0180697999999,0.5,40
mimic,3,870,72.0,0.0174863,0.5,40
mimic,3,880,72.0,0.0185899000001,0.5,40
mimic,3,890,72.0,0.0185692,0.5,40
mimic,3,900,72.0,0.0183420999999,0.5,40
mimic,3,910,72.0,0.0172818000001,0.5,40
mimic,3,920,74.0,0.0194423,0.5,40
mimic,3,930,72.0,0.0172164000001,0.5,40
mimic,3,940,74.0,0.0184627000001,0.5,40
mimic,3,950,74.0,0.0187564,0.5,40
mimic,3,960,74.0,0.0179912000001,0.5,40
mimic,3,970,74.0,0.0177294,0.5,40
mimic,3,980,74.0,0.0177722000001,0.5,40
mimic,3,990,74.0,0.0169610999999,0.5,40
mimic,3,1000,74.0,0.0176273,0.5,40
mimic,3,1010,74.0,0.0193406999999,0.5,40
mimic,3,1020,74.0,0.0177130000002,0.5,40
mimic,3,1030,74.0,0.0190067000001,0.5,40
mimic,3,1040,74.0,0.0177467999999,0.5,40
mimic,3,1050,74.0,0.0191121999999,0.5,40
mimic,3,1060,74.0,0.0172024000001,0.5,40
mimic,3,1070,74.0,0.0186891999999,0.5,40
mimic,3,1080,74.0,0.0171839,0.5,40
mimic,3,1090,74.0,0.0186136,0.5,40
mimic,3,1100,74.0,0.0175807999999,0.5,40
mimic,3,1110,74.0,0.0170432,0.5,40
mimic,3,1120,74.0,0.0185008999999,0.5,40
mimic,3,1130,74.0,0.0175601999999,0.5,40
mimic,3,1140,74.0,0.0179966000001,0.5,40
mimic,3,1150,74.0,0.0169880999999,0.5,40
mimic,3,1160,74.0,0.0186907999998,0.5,40
mimic,3,1170,74.0,0.0175655999999,0.5,40
mimic,3,1180,74.0,0.0175442000002,0.5,40
mimic,3,1190,74.0,0.0187305000002,0.5,40
mimic,3,1200,74.0,0.0180422000001,0.5,40
mimic,3,1210,74.0,0.0173165000001,0.5,40
mimic,3,1220,74.0,0.0172298,0.5,40
mimic,3,1230,74.0,0.0177429,0.5,40
mimic,3,1240,74.0,0.0171413,0.5,40
mimic,3,1250,74.0,0.0181691999999,0.5,40
mimic,3,1260,74.0,0.0172766000001,0.5,40
mimic,3,1270,74.0,0.0188496000001,0.5,40
mimic,3,1280,74.0,0.0170327999999,0.5,40
mimic,3,1290,74.0,0.0184323999999,0.5,40
mimic,3,1300,74.0,0.0187433999999,0.5,40
mimic,3,1310,74.0,0.0176380999999,0.5,40
mimic,3,1320,74.0,0.017274,0.5,40
mimic,3,1330,76.0,0.0181031,0.5,40
mimic,3,1340,76.0,0.0180417000001,0.5,40
mimic,3,1350,76.0,0.017454,0.5,40
mimic,3,1360,76.0,0.019642,0.5,40
mimic,3,1370,76.0,0.0175036999999,0.5,40
mimic,3,1380,76.0,0.0183423000001,0.5,40
mimic,3,1390,76.0,0.0173660999999,0.5,40
mimic,3,1400,76.0,0.0183487000002,0.5,40
mimic,3,1410,76.0,0.0181241,0.5,40
mimic,3,1420,76.0,0.0183304,0.5,40
mimic,3,1430,76.0,0.0178143000001,0.5,40
mimic,3,1440,76.0,0.0174814,0.5,40
mimic,3,1450,76.0,0.0177664999999,0.5,40
mimic,3,1460,76.0,0.0177288999998,0.5,40
mimic,3,1470,76.0,0.0175560999999,0.5,40
mimic,3,1480,76.0,0.0172714,0.5,40
mimic,3,1490,76.0,0.018444,0.5,40
mimic,3,1500,76.0,0.0174098999998,0.5,40
mimic,3,1510,76.0,0.0178704,0.5,40
mimic,3,1520,76.0,0.0171101999999,0.5,40
mimic,3,1530,76.0,0.0177457,0.5,40
mimic,3,1540,76.0,0.0176773000001,0.5,40
mimic,3,1550,76.0,0.0178755000002,0.5,40
mimic,3,1560,76.0,0.0196303,0.5,40
mimic,3,1570,76.0,0.0170862,0.5,40
mimic,3,1580,76.0,0.0177911999999,0.5,40
mimic,3,1590,76.0,0.0178230000001,0.5,40
mimic,3,1600,76.0,0.0191869999999,0.5,40
mimic,3,1610,76.0,0.0168261000001,0.5,40
mimic,3,1620,76.0,0.0182552000001,0.5,40
mimic,3,1630,76.0,0.0170529,0.5,40
mimic,3,1640,76.0,0.0176406,0.5,40
mimic,3,1650,76.0,0.0175924,0.5,40
mimic,3,1660,76.0,0.018493,0.5,40
mimic,3,1670,76.0,0.0183606999999,0.5,40
mimic,3,1680,76.0,0.017867,0.5,40
mimic,3,1690,76.0,0.0195595,0.5,40
mimic,3,1700,76.0,0.0182112999998,0.5,40
mimic,3,1710,76.0,0.0176434,0.5,40
mimic,3,1720,76.0,0.0173483000001,0.5,40
mimic,3,1730,76.0,0.0182692000001,0.5,40
mimic,3,1740,76.0,0.0172774999999,0.5,40
mimic,3,1750,76.0,0.0183348,0.5,40
mimic,3,1760,76.0,0.0173675999999,0.5,40
mimic,3,1770,76.0,0.0186586,0.5,40
mimic,3,1780,76.0,0.0181510999998,0.5,40
mimic,3,1790,76.0,0.0167331,0.5,40
mimic,3,1800,76.0,0.0173927000001,0.5,40
mimic,3,1810,76.0,0.0173130999999,0.5,40
mimic,3,1820,76.0,0.0184489999999,0.5,40
mimic,3,1830,76.0,0.0175158,0.5,40
mimic,3,1840,76.0,0.0176317,0.5,40
mimic,3,1850,76.0,0.0176970999999,0.5,40
mimic,3,1860,76.0,0.0183958,0.5,40
mimic,3,1870,76.0,0.0170025999998,0.5,40
mimic,3,1880,76.0,0.0171949999999,0.5,40
mimic,3,1890,76.0,0.0184813999999,0.5,40
mimic,3,1900,76.0,0.0165866,0.5,40
mimic,3,1910,76.0,0.0173939000001,0.5,40
mimic,3,1920,76.0,0.0174306000001,0.5,40
mimic,3,1930,76.0,0.0180897,0.5,40
mimic,3,1940,76.0,0.0172969,0.5,40
mimic,3,1950,76.0,0.0189662,0.5,40
mimic,3,1960,76.0,0.0169624,0.5,40
mimic,3,1970,76.0,0.0170845,0.5,40
mimic,3,1980,76.0,0.0177819999999,0.5,40
mimic,3,1990,76.0,0.017296,0.5,40
mimic,3,2000,76.0,0.0181846999999,0.5,40
mimic,3,2010,76.0,0.0181785,0.5,40
mimic,3,2020,76.0,0.0178222000002,0.5,40
mimic,3,2030,76.0,0.0171545000001,0.5,40
mimic,3,2040,76.0,0.0181777999999,0.5,40
mimic,3,2050,76.0,0.0177033,0.5,40
mimic,3,2060,76.0,0.0179642999999,0.5,40
mimic,3,2070,76.0,0.0186397999998,0.5,40
mimic,3,2080,76.0,0.0177549999999,0.5,40
mimic,3,2090,76.0,0.0176787,0.5,40
mimic,3,2100,76.0,0.0181166,0.5,40
mimic,3,2110,76.0,0.0191778000001,0.5,40
mimic,3,2120,76.0,0.0180061000001,0.5,40
mimic,3,2130,76.0,0.0195091000001,0.5,40
mimic,3,2140,76.0,0.0179819,0.5,40
mimic,3,2150,76.0,0.0182041,0.5,40
mimic,3,2160,76.0,0.0168951999999,0.5,40
mimic,3,2170,76.0,0.0173279000001,0.5,40
mimic,3,2180,76.0,0.0169273000001,0.5,40
mimic,3,2190,76.0,0.0182955,0.5,40
mimic,3,2200,76.0,0.0175075,0.5,40
mimic,3,2210,76.0,0.0176609,0.5,40
mimic,3,2220,76.0,0.0182330999999,0.5,40
mimic,3,2230,76.0,0.0170912000001,0.5,40
mimic,3,2240,76.0,0.0201144999999,0.5,40
mimic,3,2250,76.0,0.0181795999999,0.5,40
mimic,3,2260,76.0,0.0194753000001,0.5,40
mimic,3,2270,76.0,0.0186428,0.5,40
mimic,3,2280,76.0,0.0206072999999,0.5,40
mimic,3,2290,76.0,0.0183790999999,0.5,40
mimic,3,2300,76.0,0.0190477000001,0.5,40
mimic,3,2310,76.0,0.0197118999999,0.5,40
mimic,3,2320,76.0,0.0213977000001,0.5,40
mimic,3,2330,76.0,0.0206499000001,0.5,40
mimic,3,2340,76.0,0.0184387000002,0.5,40
mimic,3,2350,76.0,0.0174890000001,0.5,40
mimic,3,2360,76.0,0.0203357,0.5,40
mimic,3,2370,76.0,0.0174640999999,0.5,40
mimic,3,2380,76.0,0.0186658,0.5,40
mimic,3,2390,76.0,0.0193786,0.5,40
mimic,3,2400,76.0,0.0184738,0.5,40
mimic,3,2410,76.0,0.0173995,0.5,40
mimic,3,2420,76.0,0.0189307000001,0.5,40
mimic,3,2430,76.0,0.0183288999999,0.5,40
mimic,3,2440,76.0,0.0170588000001,0.5,40
mimic,3,2450,76.0,0.0174989,0.5,40
mimic,3,2460,76.0,0.0172264,0.5,40
mimic,3,2470,76.0,0.018777,0.5,40
mimic,3,2480,76.0,0.0176674000002,0.5,40
mimic,3,2490,76.0,0.0179674999999,0.5,40
mimic,3,2500,76.0,0.0172934999998,0.5,40
mimic,3,2510,76.0,0.0173229,0.5,40
mimic,3,2520,76.0,0.0178060000001,0.5,40
mimic,3,2530,76.0,0.0178231,0.5,40
mimic,3,2540,76.0,0.0184881999999,0.5,40
mimic,3,2550,76.0,0.0168085,0.5,40
mimic,3,2560,76.0,0.0178696999999,0.5,40
mimic,3,2570,76.0,0.0170638,0.5,40
mimic,3,2580,76.0,0.0177667,0.5,40
mimic,3,2590,76.0,0.0171815000001,0.5,40
mimic,3,2600,76.0,0.0185761,0.5,40
mimic,3,2610,76.0,0.0174359,0.5,40
mimic,3,2620,76.0,0.0181338,0.5,40
mimic,3,2630,76.0,0.0173347,0.5,40
mimic,3,2640,76.0,0.0183395000001,0.5,40
mimic,3,2650,76.0,0.01855,0.5,40
mimic,3,2660,76.0,0.0182970000001,0.5,40
mimic,3,2670,76.0,0.0176038,0.5,40
mimic,3,2680,76.0,0.0181043999999,0.5,40
mimic,3,2690,76.0,0.01811,0.5,40
mimic,3,2700,76.0,0.0167270000002,0.5,40
mimic,3,2710,76.0,0.0186873,0.5,40
mimic,3,2720,76.0,0.0163047999999,0.5,40
mimic,3,2730,76.0,0.0173127,0.5,40
mimic,3,2740,76.0,0.0175752,0.5,40
mimic,3,2750,76.0,0.0173211000001,0.5,40
mimic,3,2760,76.0,0.017462,0.5,40
mimic,3,2770,76.0,0.0174402999999,0.5,40
mimic,3,2780,76.0,0.0173488999999,0.5,40
mimic,3,2790,76.0,0.0174899000001,0.5,40
mimic,3,2800,76.0,0.0196619000001,0.5,40
mimic,3,2810,76.0,0.0183391,0.5,40
mimic,3,2820,76.0,0.0184824999999,0.5,40
mimic,3,2830,76.0,0.0180070000001,0.5,40
mimic,3,2840,76.0,0.0183749,0.5,40
mimic,3,2850,76.0,0.0172938000001,0.5,40
mimic,3,2860,76.0,0.0182895,0.5,40
mimic,3,2870,76.0,0.0179585999999,0.5,40
mimic,3,2880,76.0,0.0173596,0.5,40
mimic,3,2890,76.0,0.0203265,0.5,40
mimic,3,2900,76.0,0.0168369999999,0.5,40
mimic,3,2910,76.0,0.0185967,0.5,40
mimic,3,2920,76.0,0.0172910000001,0.5,40
mimic,3,2930,76.0,0.0179218000001,0.5,40
mimic,3,2940,76.0,0.0185552999999,0.5,40
mimic,3,2950,76.0,0.0203104,0.5,40
mimic,3,2960,76.0,0.0175483999999,0.5,40
mimic,3,2970,76.0,0.0178447000001,0.5,40
mimic,3,2980,76.0,0.0173159999999,0.5,40
mimic,3,2990,76.0,0.0172286000002,0.5,40
mimic,3,3000,76.0,0.0171951,0.5,40
mimic,3,3010,76.0,0.0177994999999,0.5,40
mimic,3,3020,76.0,0.0188908,0.5,40
mimic,3,3030,76.0,0.0170862,0.5,40
mimic,3,3040,76.0,0.0180708,0.5,40
mimic,3,3050,76.0,0.0176746000002,0.5,40
mimic,3,3060,76.0,0.0176087,0.5,40
mimic,3,3070,76.0,0.0184775999999,0.5,40
mimic,3,3080,76.0,0.0171247000001,0.5,40
mimic,3,3090,76.0,0.0169278999999,0.5,40
mimic,3,3100,76.0,0.0168116,0.5,40
mimic,3,3110,76.0,0.0173264,0.5,40
mimic,3,3120,76.0,0.0176919,0.5,40
mimic,3,3130,76.0,0.0199874999998,0.5,40
mimic,3,3140,76.0,0.0167483999999,0.5,40
mimic,3,3150,76.0,0.0174015999999,0.5,40
mimic,3,3160,76.0,0.0168065,0.5,40
mimic,3,3170,76.0,0.0184019000001,0.5,40
mimic,3,3180,76.0,0.0171083,0.5,40
mimic,3,3190,76.0,0.019241,0.5,40
mimic,3,3200,76.0,0.0191417999999,0.5,40
mimic,3,3210,76.0,0.0177131,0.5,40
mimic,3,3220,76.0,0.0178613999999,0.5,40
mimic,3,3230,76.0,0.0174453000002,0.5,40
mimic,3,3240,76.0,0.0194357,0.5,40
mimic,3,3250,76.0,0.0178917000001,0.5,40
mimic,3,3260,76.0,0.0176230999998,0.5,40
mimic,3,3270,76.0,0.0171716,0.5,40
mimic,3,3280,76.0,0.01792,0.5,40
mimic,3,3290,76.0,0.0173460999999,0.5,40
mimic,3,3300,76.0,0.0185916999999,0.5,40
mimic,3,3310,76.0,0.0178450000001,0.5,40
mimic,3,3320,76.0,0.0172146,0.5,40
mimic,3,3330,76.0,0.0173293999999,0.5,40
mimic,3,3340,76.0,0.0167827999999,0.5,40
mimic,3,3350,76.0,0.0182927999999,0.5,40
mimic,3,3360,76.0,0.0187612999998,0.5,40
mimic,3,3370,76.0,0.0171246999998,0.5,40
mimic,3,3380,76.0,0.0173169,0.5,40
mimic,3,3390,76.0,0.0176495000001,0.5,40
mimic,3,3400,76.0,0.0169091999999,0.5,40
mimic,3,3410,76.0,0.0175864999999,0.5,40
mimic,3,3420,76.0,0.0195007,0.5,40
mimic,3,3430,76.0,0.0170226,0.5,40
mimic,3,3440,76.0,0.017335,0.5,40
mimic,3,3450,76.0,0.0174447000002,0.5,40
mimic,3,3460,76.0,0.0196879,0.5,40
mimic,3,3470,76.0,0.0173076999999,0.5,40
mimic,3,3480,76.0,0.0198418,0.5,40
mimic,3,3490,76.0,0.0211813999999,0.5,40
mimic,4,0,56.0,0.0282110000001,0.5,40
mimic,4,10,58.0,0.0225796,0.5,40
mimic,4,20,62.0,0.0216046999999,0.5,40
mimic,4,30,62.0,0.020411,0.5,40
mimic,4,40,62.0,0.0208522999999,0.5,40
mimic,4,50,64.0,0.0204326999999,0.5,40
mimic,4,60,64.0,0.0189982000002,0.5,40
mimic,4,70,64.0,0.0181238,0.5,40
mimic,4,80,66.0,0.0187415,0.5,40
mimic,4,90,66.0,0.0207018999999,0.5,40
mimic,4,100,66.0,0.0184338000001,0.5,40
mimic,4,110,66.0,0.019254,0.5,40
mimic,4,120,66.0,0.0191794,0.5,40
mimic,4,130,68.0,0.0190809000001,0.5,40
mimic,4,140,66.0,0.0176487000001,0.5,40
mimic,4,150,68.0,0.0220004,0.5,40
mimic,4,160,68.0,0.0178762,0.5,40
mimic,4,170,68.0,0.0197279000001,0.5,40
mimic,4,180,68.0,0.0180487,0.5,40
mimic,4,190,68.0,0.0180362999999,0.5,40
mimic,4,200,68.0,0.0183930999999,0.5,40
mimic,4,210,70.0,0.0193569999999,0.5,40
mimic,4,220,72.0,0.0186134,0.5,40
mimic,4,230,70.0,0.0189842,0.5,40
mimic,4,240,68.0,0.0184212000001,0.5,40
mimic,4,250,68.0,0.0198516,0.5,40
mimic,4,260,68.0,0.0177036999999,0.5,40
mimic,4,270,68.0,0.0185282,0.5,40
mimic,4,280,70.0,0.0170349999999,0.5,40
mimic,4,290,68.0,0.0182502,0.5,40
mimic,4,300,68.0,0.0183091000001,0.5,40
mimic,4,310,70.0,0.0184815,0.5,40
mimic,4,320,68.0,0.0183082999999,0.5,40
mimic,4,330,70.0,0.0187341000001,0.5,40
mimic,4,340,70.0,0.0195136,0.5,40
mimic,4,350,70.0,0.0188481,0.5,40
mimic,4,360,70.0,0.0185136999999,0.5,40
mimic,4,370,70.0,0.0179121000001,0.5,40
mimic,4,380,70.0,0.0179952000001,0.5,40
mimic,4,390,70.0,0.0183215,0.5,40
mimic,4,400,70.0,0.0179074,0.5,40
mimic,4,410,70.0,0.0187668000001,0.5,40
mimic,4,420,70.0,0.0187246,0.5,40
mimic,4,430,70.0,0.0176974999999,0.5,40
mimic,4,440,70.0,0.0179859999998,0.5,40
mimic,4,450,70.0,0.019632,0.5,40
mimic,4,460,70.0,0.0197459999999,0.5,40
mimic,4,470,70.0,0.0185953,0.5,40
mimic,4,480,70.0,0.0174152,0.5,40
mimic,4,490,70.0,0.0190245000001,0.5,40
mimic,4,500,70.0,0.0191249,0.5,40
mimic,4,510,70.0,0.0183202000001,0.5,40
mimic,4,520,70.0,0.0177139000002,0.5,40
mimic,4,530,70.0,0.0186906000001,0.5,40
mimic,4,540,70.0,0.0180087000001,0.5,40
mimic,4,550,70.0,0.0273826,0.5,40
mimic,4,560,70.0,0.0179781000002,0.5,40
mimic,4,570,70.0,0.0185339,0.5,40
mimic,4,580,70.0,0.0175709,0.5,40
mimic,4,590,70.0,0.0184100000001,0.5,40
mimic,4,600,70.0,0.0187841000002,0.5,40
mimic,4,610,70.0,0.0192867999999,0.5,40
mimic,4,620,70.0,0.0189396000001,0.5,40
mimic,4,630,72.0,0.0184049999998,0.5,40
mimic,4,640,70.0,0.0184531,0.5,40
mimic,4,650,72.0,0.0184922999999,0.5,40
mimic,4,660,72.0,0.0180301,0.5,40
mimic,4,670,70.0,0.0177612,0.5,40
mimic,4,680,70.0,0.0191251000001,0.5,40
mimic,4,690,70.0,0.0185305,0.5,40
mimic,4,700,72.0,0.0191881000001,0.5,40
mimic,4,710,72.0,0.0183078999999,0.5,40
mimic,4,720,72.0,0.0184448,0.5,40
mimic,4,730,72.0,0.0184735,0.5,40
mimic,4,740,72.0,0.0203911000001,0.5,40
mimic,4,750,72.0,0.018988,0.5,40
mimic,4,760,72.0,0.0180754,0.5,40
mimic,4,770,72.0,0.0182335999998,0.5,40
mimic,4,780,72.0,0.0186572999999,0.5,40
mimic,4,790,72.0,0.0173953999999,0.5,40
mimic,4,800,72.0,0.0180586000001,0.5,40
mimic,4,810,72.0,0.0172070000001,0.5,40
mimic,4,820,72.0,0.0195802999999,0.5,40
mimic,4,830,72.0,0.0175717,0.5,40
mimic,4,840,72.0,0.0174681000001,0.5,40
mimic,4,850,72.0,0.0186753,0.5,40
mimic,4,860,72.0,0.0184949000002,0.5,40
mimic,4,870,72.0,0.0191605,0.5,40
mimic,4,880,72.0,0.0182761999999,0.5,40
mimic,4,890,72.0,0.018949,0.5,40
mimic,4,900,72.0,0.017632,0.5,40
mimic,4,910,72.0,0.0185695999999,0.5,40
mimic,4,920,72.0,0.0174085000001,0.5,40
mimic,4,930,72.0,0.0182526999999,0.5,40
mimic,4,940,72.0,0.0183717,0.5,40
mimic,4,950,72.0,0.0185764,0.5,40
mimic,4,960,72.0,0.0180336999999,0.5,40
mimic,4,970,72.0,0.0186449,0.5,40
mimic,4,980,72.0,0.0185162999999,0.5,40
mimic,4,990,72.0,0.0178940999999,0.5,40
mimic,4,1000,72.0,0.0201296,0.5,40
mimic,4,1010,72.0,0.0189651999999,0.5,40
mimic,4,1020,72.0,0.0186182999998,0.5,40
mimic,4,1030,72.0,0.0202402,0.5,40
mimic,4,1040,72.0,0.0175691000002,0.5,40
mimic,4,1050,72.0,0.0178839999999,0.5,40
mimic,4,1060,72.0,0.0179568999999,0.5,40
mimic,4,1070,72.0,0.0181086999999,0.5,40
mimic,4,1080,72.0,0.0179633,0.5,40
mimic,4,1090,72.0,0.0199555000002,0.5,40
mimic,4,1100,72.0,0.0189112,0.5,40
mimic,4,1110,72.0,0.0180760000001,0.5,40
mimic,4,1120,72.0,0.0184206000001,0.5,40
mimic,4,1130,72.0,0.0182225999999,0.5,40
mimic,4,1140,72.0,0.0185034000001,0.5,40
mimic,4,1150,72.0,0.0181108000002,0.5,40
mimic,4,1160,72.0,0.0172638000001,0.5,40
mimic,4,1170,72.0,0.0170928,0.5,40
mimic,4,1180,74.0,0.0172505,0.5,40
mimic,4,1190,72.0,0.0178588000001,0.5,40
mimic,4,1200,72.0,0.0173041,0.5,40
mimic,4,1210,72.0,0.0199544000002,0.5,40
mimic,4,1220,74.0,0.0173957,0.5,40
mimic,4,1230,72.0,0.0189661000002,0.5,40
mimic,4,1240,72.0,0.0177947,0.5,40
mimic,4,1250,74.0,0.0185262,0.5,40
mimic,4,1260,72.0,0.0193578000001,0.5,40
mimic,4,1270,74.0,0.020624,0.5,40
mimic,4,1280,72.0,0.0186389,0.5,40
mimic,4,1290,72.0,0.0185736000001,0.5,40
mimic,4,1300,74.0,0.0191393,0.5,40
mimic,4,1310,74.0,0.0197920999999,0.5,40
mimic,4,1320,74.0,0.0192469000001,0.5,40
mimic,4,1330,74.0,0.0186031000001,0.5,40
mimic,4,1340,74.0,0.0180906999999,0.5,40
mimic,4,1350,74.0,0.0182123,0.5,40
mimic,4,1360,74.0,0.0189051,0.5,40
mimic,4,1370,74.0,0.0177495,0.5,40
mimic,4,1380,74.0,0.0195381000001,0.5,40
mimic,4,1390,74.0,0.0178679000001,0.5,40
mimic,4,1400,74.0,0.0186852999998,0.5,40
mimic,4,1410,74.0,0.0178832000001,0.5,40
mimic,4,1420,74.0,0.0179145,0.5,40
mimic,4,1430,74.0,0.0171991,0.5,40
mimic,4,1440,74.0,0.0190275,0.5,40
mimic,4,1450,74.0,0.0182480999999,0.5,40
mimic,4,1460,74.0,0.0178853,0.5,40
mimic,4,1470,74.0,0.0180929999999,0.5,40
mimic,4,1480,74.0,0.0187893,0.5,40
mimic,4,1490,74.0,0.0177721999999,0.5,40
mimic,4,1500,74.0,0.0187410999999,0.5,40
mimic,4,1510,74.0,0.0180319000001,0.5,40
mimic,4,1520,74.0,0.0194362,0.5,40
mimic,4,1530,74.0,0.0180809999999,0.5,40
mimic,4,1540,74.0,0.0178433999999,0.5,40
mimic,4,1550,74.0,0.0190987999999,0.5,40
mimic,4,1560,74.0,0.0181906,0.5,40
mimic,4,1570,74.0,0.0180653,0.5,40
mimic,4,1580,74.0,0.0175497999999,0.5,40
mimic,4,1590,74.0,0.0175482,0.5,40
mimic,4,1600,74.0,0.0176681999999,0.5,40
mimic,4,1610,74.0,0.0175968000001,0.5,40
mimic,4,1620,74.0,0.0194584000001,0.5,40
mimic,4,1630,74.0,0.0178923000001,0.5,40
mimic,4,1640,74.0,0.0188086000001,0.5,40
mimic,4,1650,74.0,0.0170932000001,0.5,40
mimic,4,1660,74.0,0.0178909000001,0.5,40
mimic,4,1670,74.0,0.0177533999999,0.5,40
