Alg,Set_Num,Rep_num,Fitness,Seconds,Func_Evals,na
rhc,0,2780,3400.93177446,1.6444e-05,3068,0
rhc,0,2790,3400.93177446,1.6819e-05,3079,0
rhc,0,2800,3400.93177446,1.6424e-05,3090,0
rhc,0,2810,3400.93177446,1.6938e-05,3101,0
rhc,0,2820,3400.93177446,1.5946e-05,3112,0
rhc,0,2830,3400.93177446,1.6514e-05,3123,0
rhc,0,2840,3400.93177446,1.7279e-05,3134,0
rhc,0,2850,3400.93177446,1.612e-05,3145,0
rhc,0,2860,3400.93177446,1.6608e-05,3156,0
rhc,0,2870,3400.93177446,1.6599e-05,3167,0
rhc,0,2880,3400.93177446,1.6815e-05,3178,0
rhc,0,2890,3400.93177446,1.9204e-05,3189,0
rhc,0,2900,3400.93177446,1.6214e-05,3200,0
rhc,0,2910,3400.93177446,1.8127e-05,3211,0
rhc,0,2920,3400.93177446,1.6445e-05,3222,0
rhc,0,2930,3400.93177446,1.7169e-05,3233,0
rhc,0,2940,3400.93177446,1.6706e-05,3244,0
rhc,0,2950,3400.93177446,1.6501e-05,3255,0
rhc,0,2960,3400.93177446,1.578e-05,3266,0
rhc,0,2970,3400.93177446,1.6691e-05,3277,0
rhc,0,2980,3400.93177446,1.5822e-05,3288,0
