Alg,Set_Num,Rep_num,Fitness,Seconds,Func_Evals,na
rhc,0,3230,110.0,2.24e-05,3563,0
rhc,0,3240,110.0,1.68e-05,3574,0
rhc,0,3250,110.0,1.68e-05,3585,0
rhc,0,3260,110.0,9.13e-05,3596,0
rhc,0,3270,110.0,2.41e-05,3607,0
rhc,0,3280,110.0,2.29e-05,3618,0
rhc,0,3290,110.0,3.11e-05,3629,0
rhc,0,3300,110.0,1.69e-05,3640,0
rhc,0,3310,110.0,2.64e-05,3651,0
rhc,0,3320,110.0,2.23e-05,3662,0
rhc,0,3330,110.0,2.19e-05,3673,0
rhc,0,3340,110.0,1.92e-05,3684,0
rhc,0,3350,110.0,1.65e-05,3695,0
rhc,0,3360,110.0,1.61e-05,3706,0
rhc,0,3370,110.0,1.6e-05,3717,0
rhc,0,3380,110.0,2.42e-05,3728,0
rhc,0,3390,110.0,2.29e-05,3739,0
rhc,0,3400,110.0,1.61e-05,3750,0
rhc,0,3410,110.0,1.54e-05,3761,0
rhc,0,3420,110.0,1.58e-05,3772,0
rhc,0,3430,110.0,1.64e-05,3783,0
rhc,0,3440,110.0,2.25e-05,3794,0
rhc,0,3450,110.0,2.14e-05,3805,0
rhc,0,3460,110.0,1.63e-05,3816,0
rhc,0,3470,110.0,1.58e-05,3827,0
rhc,0,3480,110.0,2.07e-05,3838,0
rhc,0,3490,110.0,2.32e-05,3849,0
rhc,1,0,7.0,2.6e-05,10,0
rhc,1,10,69.0,2.02e-05,21,0
rhc,1,20,69.0,8.7e-05,32,0
rhc,1,30,69.0,8.91e-05,43,0
rhc,1,40,69.0,7.79e-05,54,0
rhc,1,50,69.0,7.81e-05,65,0
rhc,1,60,69.0,0.000102,76,0
rhc,1,70,70.0,8.06e-05,87,0
rhc,1,80,70.0,7.96e-05,98,0
rhc,1,90,70.0,9.54e-05,109,0
rhc,1,100,73.0,7.47e-05,120,0
rhc,1,110,73.0,7.22e-05,131,0
rhc,1,120,73.0,7.6e-05,142,0
rhc,1,130,73.0,8.9e-05,153,0
rhc,1,140,73.0,8.38e-05,164,0
rhc,1,150,73.0,7.79e-05,175,0
rhc,1,160,73.0,7.39e-05,186,0
rhc,1,170,73.0,9.18e-05,197,0
rhc,1,180,73.0,3.08e-05,208,0
rhc,1,190,75.0,5.11e-05,219,0
rhc,1,200,75.0,3.64e-05,230,0
rhc,1,210,75.0,0.0002071,241,0
rhc,1,220,75.0,0.0003139,252,0
rhc,1,230,75.0,4e-05,263,0
rhc,1,240,75.0,3.1e-05,274,0
rhc,1,250,75.0,3.12e-05,285,0
rhc,1,260,75.0,2.76e-05,296,0
rhc,1,270,75.0,7.05e-05,307,0
rhc,1,280,75.0,2.89e-05,318,0
rhc,1,290,75.0,2.83e-05,329,0
rhc,1,300,75.0,2.89e-05,340,0
rhc,1,310,76.0,2.76e-05,351,0
rhc,1,320,76.0,6.22e-05,362,0
rhc,1,330,76.0,8.85e-05,373,0
rhc,1,340,76.0,3.21e-05,384,0
rhc,1,350,76.0,2.76e-05,395,0
rhc,1,360,76.0,2.71e-05,406,0
rhc,1,370,76.0,2.71e-05,417,0
rhc,1,380,76.0,3.13e-05,428,0
rhc,1,390,76.0,6.76e-05,439,0
rhc,1,400,76.0,2.78e-05,450,0
rhc,1,410,76.0,2.63e-05,461,0
rhc,1,420,77.0,2.64e-05,472,0
rhc,1,430,77.0,2.63e-05,483,0
rhc,1,440,77.0,2.96e-05,494,0
rhc,1,450,77.0,2.62e-05,505,0
rhc,1,460,77.0,8.48e-05,516,0
rhc,1,470,77.0,2.61e-05,527,0
rhc,1,480,77.0,2.59e-05,538,0
rhc,1,490,77.0,2.76e-05,549,0
rhc,1,500,77.0,2.25e-05,560,0
rhc,1,510,77.0,2.62e-05,571,0
rhc,1,520,77.0,5.08e-05,582,0
rhc,1,530,77.0,2.53e-05,593,0
rhc,1,540,77.0,2.45e-05,604,0
rhc,1,550,77.0,3.02e-05,615,0
rhc,1,560,77.0,2.65e-05,626,0
rhc,1,570,77.0,2.57e-05,637,0
rhc,1,580,77.0,5.19e-05,648,0
rhc,1,590,77.0,2.56e-05,659,0
rhc,1,600,77.0,2.59e-05,670,0
rhc,1,610,77.0,2.57e-05,681,0
rhc,1,620,77.0,2.57e-05,692,0
rhc,1,630,77.0,2.51e-05,703,0
rhc,1,640,77.0,0.0002283,714,0
